  92, 19 ,d105, 27.000000, 421,  9, 18, 419, 8.460000, 0.000000
 122, 19 ,d105, 26.500000, 277,  9, 12, 268, 8.010000, 0.000000
 152, 19 ,d105, 29.500000, 277,  9, 12, 268, 7.540000, 0.000000
 202, 19 ,d105, 26.500000, 277,  9, 12, 268, 6.849000, 0.000000
 402, 19 ,d105, 26.500000, 277,  9, 12, 268, 6.304000, 0.000000
 603,  9 ,d105, 26.500000, 277,  9, 12, 268, 10.324000, 0.000000
 803,  9 ,d105, 26.500000, 161,  9, 7, 160, 9.291000, 0.000000
 189, 19 ,d105, 26.000000, 161,  9, 7, 160, 10.098000, 0.000000
 310, 19 ,d105, 26.000000, 161,  9, 7, 160, 6.893000, 0.000000
 521, 19 ,d105, 26.500000, 161,  9, 7, 160, 6.713000, 0.000000
 953, 19 ,d105, 26.000000, 277,  9, 12, 268, 7.810000, 0.000000
 963, 19 ,d105, 26.000000, 277,  9, 12, 268, 7.639000, 0.000000
 140,  9 ,d105, 25.500000, 277,  9, 12, 268, 10.257000, 0.000000
 245, 19 ,d105, 26.000000, 116,  9, 5, 26, 6.773000, 0.000000
 252,  9 ,d105, 25.500000, 1345,  9, 59, 1330, 6.824000, 0.000000
 273, 19 ,d105, 26.500000, 944, 10, 41, 922, 7.387000, 0.000000
 295,  9 ,d105, 25.500000, 928,  9, 41, 922, 6.389000, 0.000000
 337, 19 ,d105, 27.000000, 928,  9, 41, 922, 7.351000, 0.000000
 422, 19 ,d105, 26.000000, 928,  9, 41, 922, 9.391000, 0.000000
 595,  9 ,d105, 26.000000, 928,  9, 41, 922, 7.369000, 0.000000
 711,  9 ,7acf, 14.500000, 116,  9, 5, 82, 5.947000, 0.000000
 755,  9 ,d105, 26.500000, 277,  9, 12, 268, 9.595000, 0.000000
 758,  9 ,d105, 26.000000, 161,  9, 7, 160, 6.859000, 0.000000
 761,  9 ,d105, 27.000000, 944, 10, 41, 922, 9.104000, 0.000000
 815, 19 ,7acf, 15.000000, 161,  9, 7, 160, 10.264000, 0.000000
