  54, 19 ,5661, 21.500000, 1345, 10, 59, 1330, 5.470000, 21.757441
  56,  7 ,5661, 22.000000, 528, 10, 106, 1330, 4.090000, 20.536320
  56,  8 ,5661, 22.000000, 816, 10, 39, 802, 4.090000, 20.536320
  56,  8 ,2080, 23.500000, 106, 10, 5, 26, 3.597000, 19.104769
  56,  9 ,5661, 21.500000, 106, 10, 5, 102, 9.072000, 20.536320
  57,  7 ,5661, 23.000000, 528, 10, 106, 1330, 2.684000, 20.536320
  57,  8 ,5661, 23.000000, 816, 10, 36, 802, 2.684000, 20.536320
  57,  8 ,2080, 26.000000, 116, 10, 5, 82, 1.633000, 17.886208
  57, 17 ,5661, 22.000000, 106, 10, 21, 102, 7.387000, 25.654783
  58,  8 ,5661, 22.500000, 1345, 10, 59, 1330, 4.236000, 25.654783
  58,  9 ,5661, 22.000000, 116, 10, 5, 101, 4.760000, 25.654783
  58,  9 ,2080, 25.000000, 116, 10, 5, 26, 5.116000, 19.874559
  59, 17 ,5661, 22.500000, 528, 10, 106, 1330, 2.687000, 23.637247
  59, 18 ,5661, 22.500000, 816, 10, 36, 802, 2.687000, 23.637247
  59, 18 ,2080, 25.500000, 116, 10, 5, 26, 3.023000, 18.352896
  59, 19 ,5661, 21.500000, 116, 10, 5, 102, 7.807000, 23.637247
  60,  9 ,2080, 26.000000, 116, 10, 5, 82, 1.195000, 18.352896
  60, 17 ,5661, 22.500000, 528, 10, 106, 1330, 1.009000, 23.218945
  60, 18 ,5661, 22.500000, 816, 10, 36, 802, 1.009000, 23.218945
  60, 19 ,5661, 23.000000, 116, 10, 5, 102, 5.439000, 23.218945
  61, 19 ,5661, 22.000000, 1345, 10, 59, 1330, 3.203000, 18.410496
  62,  9 ,2080, 24.500000, 116, 10, 5, 26, 9.238000, 20.941824
  62, 19 ,5661, 23.000000, 1345, 10, 59, 1330, 2.191000, 18.131712
  65,  7 ,5661, 26.000000, 576, 11, 106, 1330, 9.831000, 14.767104
  65,  8 ,5661, 26.000000, 768, 11, 30, 754, 9.831000, 14.767104
  65,  8 ,2080, 24.000000, 116, 10, 5, 82, 10.006000, 18.257664
  65,  9 ,5661, 22.000000, 1473, 11, 58, 1462, 14.869000, 14.767104
  65,  9 ,2080, 26.000000, 277, 10, 12, 268, 14.996000, 18.257664
  66,  9 ,5661, 20.500000, 1345, 11, 53, 1330, 0.681000, 14.767104
  66,  9 ,2080, 25.000000, 129, 11, 5, 26, 0.605000, 18.257664
  68,  9 ,5661, 21.500000, 1345, 11, 53, 1330, 8.720000, 22.662399
  68,  9 ,2080, 26.000000, 129, 11, 5, 26, 9.076000, 23.016705
  69,  7 ,5661, 21.000000, 576, 11, 106, 1330, 1.909000, 22.662399
  69,  8 ,5661, 21.000000, 768, 11, 30, 754, 1.909000, 19.815935
  69,  8 ,2080, 23.500000, 129, 11, 5, 82, 2.597000, 21.616896
  69,  9 ,5661, 22.000000, 129, 11, 5, 102, 6.418000, 19.815935
  70,  9 ,5661, 21.500000, 1345, 11, 53, 1330, 4.286000, 21.495552
  70,  9 ,2080, 24.000000, 129, 11, 5, 26, 5.117000, 24.986113
  71,  9 ,5661, 22.000000, 1345, 11, 53, 1330, 2.816000, 21.495552
  71,  9 ,2080, 24.500000, 129, 11, 5, 26, 3.133000, 23.859713
  72,  9 ,5661, 22.500000, 1345, 11, 58, 1340, 0.795000, 20.197887
  72,  9 ,2080, 24.500000, 116, 11, 5, 36, 1.176000, 21.356031
  74,  9 ,2080, 24.000000, 129, 11, 5, 26, 9.118000, 17.555456
  74, 19 ,2080, 25.000000, 129, 11, 5, 31, 14.138000, 17.555456
  75,  9 ,5661, 22.500000, 1345, 12, 46, 1330, 7.885000, 17.542400
  76,  9 ,5661, 21.500000, 1345, 12, 46, 1330, 4.368000, 20.513281
  77,  7 ,2080, 25.500000, 32, 12, 5, 26, 10.003000, 23.978752
  77,  9 ,5661, 23.000000, 1345, 12, 46, 1330, 3.272000, 15.716608
  77,  9 ,2080, 25.000000, 149, 12, 5, 128, 14.992000, 23.978752
  77, 18 ,2080, 24.500000, 149, 12, 5, 11, 19.452000, 22.332672
  78,  9 ,5661, 22.500000, 1345, 12, 46, 1330, 0.803000, 13.958656
  78,  9 ,2080, 24.500000, 149, 12, 5, 26, 1.103000, 22.332672
  79, 19 ,5661, 22.000000, 1345, 12, 46, 1330, 3.621000, 13.958656
  80,  9 ,2080, 25.000000, 133, 12, 5, 36, 8.728000, 21.665024
  80, 19 ,5661, 27.500000, 1345, 12, 46, 1330, 1.847000, 15.503360
  80, 19 ,2080, 25.000000, 149, 12, 5, 135, 13.757000, 21.665024
  82, 19 ,2080, 24.000000, 149, 12, 5, 26, 10.196000, 19.543039
  83,  9 ,5661, 22.500000, 1345, 12, 46, 1330, 2.993000, 17.583361
  83,  9 ,2080, 25.500000, 149, 12, 5, 11, 15.185000, 17.985023
  84,  9 ,5661, 22.500000, 1345, 13, 41, 1330, 0.794000, 17.583361
  84,  9 ,2080, 25.500000, 149, 12, 5, 26, 1.095000, 18.128897
  86,  9 ,2080, 24.500000, 165, 13, 5, 26, 8.569000, 15.436544
  87,  7 ,2080, 23.500000, 36, 13, 5, 26, 2.168000, 14.748672
  87,  9 ,5661, 21.000000, 1345, 13, 41, 1330, 6.956000, 10.152960
  88,  9 ,5661, 21.500000, 1345, 13, 45, 1340, 4.716000, 10.152960
  88,  9 ,2080, 25.500000, 153, 13, 5, 36, 5.021000, 16.643841
  89,  9 ,5661, 22.500000, 1345, 13, 41, 1330, 2.978000, 14.733824
  89,  9 ,2080, 24.500000, 165, 13, 5, 142, 2.592000, 16.643841
  90,  9 ,2080, 24.500000, 165, 13, 5, 26, 1.382000, 13.876224
  91,  9 ,5661, 22.000000, 1345, 13, 41, 1330, 10.376000, 17.011711
  91, 19 ,5661, 21.500000, 1345, 13, 41, 1345, 15.365000, 19.681025
  91, 19 ,2080, 24.000000, 165, 13, 5, 26, 3.666000, 28.396288
  92, 19 ,5661, 21.500000, 1345, 13, 41, 1330, 1.907000, 19.681025
  92, 19 ,2080, 24.000000, 165, 13, 5, 26, 1.674000, 23.969536
  94, 19 ,5661, 22.000000, 1345, 14, 36, 1330, 9.992000, 15.505408
  94, 19 ,2080, 24.500000, 165, 13, 5, 26, 9.686000, 22.107391
  95,  9 ,5661, 22.000000, 1345, 14, 36, 1345, 15.021000, 15.505408
  95, 17 ,2080, 24.500000, 36, 13, 5, 26, 3.192000, 22.813440
  96,  9 ,5661, 22.000000, 1345, 14, 40, 1340, 1.085000, 15.505408
  96,  9 ,2080, 24.500000, 177, 14, 5, 36, 1.175000, 22.813440
  97, 19 ,5661, 21.500000, 1345, 14, 36, 1330, 3.874000, 17.395712
  98,  9 ,2080, 24.500000, 193, 14, 5, 26, 9.098000, 13.575168
  98, 19 ,5661, 22.500000, 1345, 14, 36, 1330, 1.751000, 14.061568
  99, 19 ,2080, 24.500000, 193, 14, 5, 26, 0.556000, 13.575168
 100, 19 ,5661, 21.500000, 1345, 14, 36, 1330, 9.919000, 10.790400
 101,  9 ,5661, 22.500000, 1345, 14, 36, 1345, 14.951000, 10.790400
 101,  9 ,2080, 24.500000, 193, 14, 5, 26, 2.676000, 16.103935
 102,  9 ,5661, 22.500000, 1345, 14, 36, 1330, 0.735000, 10.790400
 102,  9 ,2080, 25.000000, 193, 14, 5, 26, 1.030000, 13.711360
 104,  9 ,5661, 22.000000, 1377, 15, 36, 1340, 8.518000, 17.732096
 105,  7 ,5661, 22.000000, 960, 15, 106, 1330, 2.547000, 22.155519
 105,  8 ,5661, 22.000000, 372, 15, 9, 370, 2.547000, 22.155519
 105,  8 ,2080, 24.500000, 193, 14, 5, 82, 3.028000, 9.076992
 105,  9 ,5661, 23.000000, 209, 15, 5, 114, 7.092000, 22.155519
 106, 17 ,5661, 21.500000, 960, 15, 106, 1330, 5.522000, 30.307327
 106, 18 ,5661, 21.500000, 372, 15, 9, 370, 5.522000, 30.307327
 106, 18 ,2080, 23.500000, 209, 15, 5, 26, 5.276000, 9.076992
 106, 19 ,5661, 22.500000, 209, 15, 5, 114, 9.976000, 30.307327
 107,  9 ,5661, 22.000000, 1249, 15, 30, 1237, 2.236000, 28.230656
 107,  9 ,2080, 25.000000, 209, 15, 5, 102, 2.666000, 15.414784
 107, 17 ,5661, 22.500000, 201, 15, 22, 197, 2.680000, 28.230656
 108,  9 ,5661, 22.500000, 1377, 15, 33, 1330, 1.029000, 26.210304
 108,  9 ,2080, 24.500000, 209, 15, 5, 26, 1.114000, 15.414784
 110,  9 ,5661, 22.000000, 1377, 15, 33, 1330, 8.101000, 29.325312
 110,  9 ,2080, 24.000000, 209, 15, 5, 26, 8.953000, 17.086720
 111,  7 ,5661, 21.500000, 960, 15, 106, 1330, 2.385000, 29.147903
 111,  8 ,5661, 21.500000, 372, 15, 9, 370, 2.385000, 29.147903
 111,  9 ,5661, 21.500000, 209, 15, 5, 114, 6.924000, 29.147903
 112,  7 ,5661, 21.000000, 960, 15, 106, 1330, 0.483000, 29.147903
 112,  8 ,5661, 21.000000, 388, 15, 10, 370, 0.483000, 29.147903
 112,  9 ,5661, 21.000000, 193, 15, 5, 98, 4.983000, 29.147903
 113,  7 ,2080, 29.500000, 84, 15, 9, 82, 10.129000, 25.643520
 113, 17 ,5661, 21.000000, 960, 15, 106, 1330, 3.298000, 32.092930
 113, 18 ,5661, 21.000000, 372, 15, 9, 370, 3.298000, 32.092930
 113, 18 ,2080, 24.500000, 301, 15, 7, 276, 7.530000, 28.247808
 113, 19 ,5661, 22.000000, 209, 15, 5, 114, 7.810000, 32.092930
 114,  9 ,2080, 25.000000, 209, 15, 5, 82, 0.661000, 30.500864
 116,  9 ,5661, 21.000000, 1377, 16, 31, 1330, 9.429000, 45.491966
 116,  9 ,2080, 23.500000, 225, 16, 5, 26, 9.090000, 25.461760
 116, 19 ,5661, 22.500000, 1313, 16, 30, 1313, 14.413000, 45.491966
 117,  7 ,5661, 21.500000, 48, 16, 5, 17, 2.421000, 47.548927
 118, 19 ,5661, 22.000000, 1377, 16, 31, 1330, 9.676000, 28.979200
 118, 19 ,2080, 25.000000, 225, 16, 5, 26, 9.685000, 15.633920
 119,  9 ,5661, 21.500000, 1313, 16, 30, 1313, 14.487000, 28.979200
 119, 17 ,5661, 22.000000, 48, 16, 5, 17, 2.939000, 28.979200
 120,  9 ,5661, 21.500000, 1345, 16, 33, 1340, 1.025000, 28.979200
 120,  9 ,2080, 24.500000, 209, 16, 5, 36, 1.117000, 15.633920
 122,  9 ,5661, 22.500000, 1377, 16, 31, 1330, 8.816000, 25.832960
 122,  9 ,2080, 25.000000, 225, 16, 5, 26, 8.957000, 17.619455
 122, 19 ,5661, 22.500000, 1313, 16, 30, 1313, 13.807000, 36.100864
 123,  7 ,5661, 22.000000, 48, 16, 5, 17, 1.951000, 36.100864
 125,  7 ,5661, 21.500000, 1024, 17, 106, 1330, 10.061000, 35.566849
 125,  8 ,5661, 21.500000, 309, 17, 7, 306, 10.061000, 35.566849
 125,  8 ,2080, 24.500000, 225, 16, 5, 26, 10.133000, 23.490561
 125, 17 ,5661, 22.000000, 1024, 17, 106, 1473, 15.085000, 34.195202
 125, 18 ,5661, 22.000000, 453, 17, 10, 449, 15.085000, 34.195202
 125, 18 ,2080, 24.500000, 225, 16, 5, 51, 15.120000, 22.474497
 125, 19 ,5661, 21.000000, 269, 17, 6, 228, 19.539000, 34.195202
 126, 17 ,5661, 22.000000, 1024, 17, 106, 1330, 0.580000, 32.512001
 126, 18 ,5661, 22.000000, 309, 17, 7, 306, 0.580000, 32.512001
 127, 19 ,5661, 21.500000, 1377, 17, 31, 1330, 3.094000, 32.512001
 128,  9 ,2080, 24.500000, 209, 17, 5, 36, 9.651000, 24.180737
 128, 19 ,5661, 25.500000, 1377, 17, 31, 1330, 1.791000, 31.160065
 128, 19 ,2080, 24.000000, 225, 17, 5, 59, 14.680000, 24.180737
 130, 19 ,2080, 24.500000, 225, 17, 5, 26, 10.139000, 22.802431
 131, 17 ,5661, 21.500000, 1024, 17, 106, 1330, 3.523000, 36.670464
 131, 18 ,5661, 21.500000, 309, 17, 7, 306, 3.523000, 36.670464
 131, 19 ,5661, 22.000000, 225, 17, 5, 113, 8.514000, 36.670464
 132,  9 ,5661, 22.000000, 1249, 17, 28, 1221, 0.958000, 38.074623
 132,  9 ,2080, 24.500000, 225, 17, 5, 142, 0.598000, 29.420288
 132, 17 ,5661, 22.000000, 209, 17, 21, 197, 1.446000, 38.074623
 134, 17 ,5661, 22.000000, 1089, 18, 106, 1330, 8.549000, 24.788481
 134, 18 ,5661, 22.000000, 241, 18, 5, 241, 8.549000, 24.788481
 134, 18 ,2080, 25.000000, 225, 17, 5, 26, 9.131000, 27.228928
 134, 19 ,5661, 22.000000, 1505, 18, 32, 1476, 13.502000, 24.788481
 134, 19 ,2080, 25.000000, 225, 17, 5, 51, 14.161000, 27.228928
 135,  8 ,5661, 21.000000, 285, 18, 6, 268, 18.006000, 21.207808
 136, 19 ,5661, 26.500000, 1377, 18, 29, 1330, 9.526000, 21.066240
 136, 19 ,2080, 24.000000, 241, 18, 5, 82, 10.077000, 28.027649
 137, 17 ,5661, 22.000000, 1089, 18, 106, 1330, 3.624000, 18.979839
 137, 18 ,5661, 22.000000, 241, 18, 5, 241, 3.624000, 18.979839
 137, 18 ,2080, 25.500000, 241, 18, 5, 74, 3.419000, 38.021378
 137, 19 ,5661, 21.500000, 241, 18, 5, 116, 8.085000, 18.979839
 138,  9 ,5661, 21.500000, 1217, 18, 26, 1205, 0.957000, 18.979839
 138,  9 ,2080, 24.000000, 241, 18, 5, 74, 1.111000, 38.021378
 140,  9 ,5661, 22.000000, 1377, 18, 29, 1330, 8.092000, 17.450239
 140,  9 ,2080, 25.000000, 241, 18, 5, 26, 9.666000, 30.584831
 140, 19 ,5661, 22.000000, 1313, 18, 28, 1313, 13.078000, 17.588736
 141,  7 ,5661, 22.000000, 51, 18, 5, 17, 2.343000, 17.588736
 142, 19 ,5661, 22.500000, 1377, 18, 29, 1330, 10.037000, 25.443329
 142, 19 ,2080, 24.500000, 241, 18, 5, 26, 9.679000, 25.147648
 143, 17 ,5661, 22.000000, 1089, 18, 106, 1330, 3.546000, 25.443329
 143, 18 ,5661, 22.000000, 241, 18, 5, 241, 3.546000, 25.443329
 144,  7 ,5661, 22.000000, 116, 19, 10, 116, 8.097000, 23.195904
 144,  9 ,5661, 22.500000, 1345, 19, 28, 1330, 0.873000, 23.195904
 144,  9 ,2080, 24.000000, 217, 18, 5, 142, 1.118000, 25.147648
 144, 18 ,5661, 23.500000, 261, 19, 5, 101, 5.330000, 23.195904
 146,  9 ,5661, 22.000000, 1345, 19, 26, 1330, 8.393000, 36.515583
 146,  9 ,2080, 25.500000, 261, 19, 5, 26, 9.683000, 30.193920
 147,  7 ,5661, 22.500000, 1217, 19, 106, 1330, 2.093000, 33.548031
 147,  8 ,5661, 22.500000, 261, 19, 5, 113, 2.093000, 33.548031
 148, 19 ,5661, 22.500000, 1345, 19, 26, 1330, 10.047000, 32.096767
 148, 19 ,2080, 24.500000, 261, 19, 5, 26, 9.681000, 25.726463
 149, 17 ,5661, 22.000000, 1217, 19, 106, 1330, 3.013000, 29.971712
 149, 18 ,5661, 22.000000, 261, 19, 5, 113, 3.013000, 29.971712
 150,  9 ,2080, 24.500000, 261, 19, 5, 142, 1.123000, 23.269377
 151,  9 ,5661, 22.000000, 1345, 19, 26, 1330, 10.514000, 27.356928
 151, 19 ,5661, 21.500000, 1345, 19, 26, 1345, 15.503000, 27.356928
 152,  9 ,2080, 24.500000, 241, 19, 5, 36, 9.190000, 20.892160
 152, 19 ,5661, 25.500000, 1345, 19, 26, 1330, 1.498000, 22.836479
 152, 19 ,2080, 25.000000, 261, 19, 5, 27, 14.221000, 20.892160
 154, 19 ,5661, 22.000000, 1377, 20, 24, 1330, 9.904000, 25.435392
 154, 19 ,2080, 25.000000, 261, 19, 5, 26, 10.135000, 19.185663
 155,  9 ,5661, 21.500000, 1313, 20, 23, 1313, 14.929000, 27.306496
 155, 17 ,5661, 22.500000, 63, 20, 5, 17, 2.958000, 27.306496
 156,  9 ,2080, 24.000000, 285, 20, 5, 26, 0.673000, 19.412992
 157, 17 ,5661, 21.500000, 1313, 20, 106, 1330, 10.182000, 23.511553
 157, 18 ,5661, 21.500000, 285, 20, 5, 17, 10.182000, 23.511553
 157, 19 ,5661, 22.000000, 1217, 20, 21, 1208, 15.147000, 23.511553
 158,  9 ,2080, 24.500000, 285, 20, 5, 142, 9.097000, 18.092545
 159,  7 ,5661, 22.500000, 1313, 20, 106, 1330, 2.638000, 22.202112
 159,  8 ,5661, 22.500000, 285, 20, 5, 17, 2.638000, 22.202112
 159,  8 ,2080, 24.000000, 285, 20, 5, 26, 2.673000, 16.342527
 160, 17 ,2080, 24.500000, 63, 20, 5, 36, 5.475000, 21.997313
 160, 19 ,5661, 26.500000, 1377, 20, 24, 1330, 10.139000, 21.613312
 161,  9 ,5661, 22.500000, 1313, 20, 23, 1313, 15.150000, 21.613312
 161,  9 ,2080, 23.500000, 285, 20, 5, 142, 3.124000, 21.997313
 161, 17 ,5661, 22.000000, 63, 20, 5, 17, 2.863000, 21.613312
 162,  9 ,5661, 22.000000, 1377, 20, 24, 1330, 0.639000, 25.584896
 162,  9 ,2080, 24.500000, 285, 20, 5, 26, 1.012000, 24.935167
 164,  9 ,5661, 22.500000, 1377, 21, 22, 1330, 8.838000, 26.265856
 164,  9 ,2080, 24.000000, 285, 20, 5, 26, 9.089000, 30.951424
 164, 19 ,5661, 22.000000, 1313, 21, 21, 1313, 13.826000, 26.265856
 165,  7 ,5661, 22.000000, 69, 21, 5, 17, 2.326000, 26.265856
 165, 19 ,2080, 25.000000, 285, 20, 5, 26, 0.527000, 31.404545
 166, 19 ,5661, 21.500000, 1377, 21, 22, 1330, 9.827000, 34.079487
 167, 17 ,5661, 22.000000, 1345, 21, 99, 1330, 2.579000, 32.690689
 167, 17 ,2080, 24.000000, 69, 21, 5, 26, 3.156000, 32.847874
 168, 17 ,5661, 21.000000, 1345, 21, 99, 1340, 1.163000, 32.690689
 168, 18 ,2080, 25.000000, 309, 21, 5, 73, 1.182000, 30.647039
 170,  9 ,5661, 21.500000, 1377, 21, 22, 1330, 8.952000, 33.027840
 170, 18 ,2080, 24.500000, 309, 21, 5, 73, 8.652000, 32.274689
 170, 19 ,5661, 21.500000, 1313, 21, 21, 1313, 13.952000, 33.027840
 171,  7 ,5661, 22.000000, 69, 21, 5, 17, 2.403000, 31.476736
 171, 17 ,2080, 25.000000, 69, 21, 5, 55, 6.532000, 32.274689
 172, 18 ,2080, 26.500000, 309, 21, 5, 102, 5.327000, 32.274689
 172, 19 ,5661, 23.000000, 1377, 21, 22, 1330, 9.909000, 30.633984
 173,  9 ,5661, 21.000000, 1313, 21, 21, 1313, 14.934000, 30.633984
 173, 17 ,5661, 21.500000, 69, 21, 5, 17, 3.201000, 34.516224
 173, 18 ,2080, 24.500000, 309, 21, 5, 74, 2.626000, 50.462719
 174, 18 ,2080, 24.500000, 309, 21, 5, 20, 1.127000, 50.512383
 175, 17 ,5661, 22.000000, 1345, 22, 91, 1330, 10.530000, 30.255104
 175, 19 ,5661, 21.000000, 1345, 22, 20, 1345, 15.515000, 30.255104
 175, 19 ,2080, 24.500000, 309, 21, 5, 142, 4.069000, 48.058624
 176,  9 ,5661, 20.500000, 309, 22, 5, 101, 8.396000, 30.255104
 177,  7 ,5661, 21.500000, 1345, 22, 91, 1330, 2.478000, 26.981632
 177,  7 ,2080, 24.000000, 193, 22, 13, 188, 2.681000, 45.913601
 178, 19 ,5661, 21.500000, 1345, 22, 20, 1330, 9.512000, 20.875521
 178, 19 ,2080, 24.000000, 341, 22, 5, 132, 10.034000, 44.602112
 179,  9 ,5661, 21.000000, 1345, 22, 20, 1345, 14.545000, 20.875521
 180,  9 ,5661, 20.000000, 1345, 22, 20, 1330, 1.043000, 20.607231
 180, 19 ,2080, 24.500000, 341, 22, 5, 26, 5.684000, 51.607296
 181, 19 ,2080, 26.500000, 341, 22, 5, 26, 4.547000, 57.806847
 182,  9 ,5661, 20.500000, 1345, 22, 20, 1330, 9.118000, 18.988800
 182, 19 ,5661, 22.000000, 1345, 22, 20, 1345, 14.060000, 18.928896
 182, 19 ,2080, 23.500000, 341, 22, 5, 26, 2.175000, 53.341438
 185,  7 ,5661, 29.000000, 1345, 23, 85, 1330, 9.982000, 17.936384
 185,  7 ,2080, 24.500000, 88, 22, 6, 82, 9.674000, 52.506622
 185, 17 ,5661, 22.000000, 1345, 23, 86, 1345, 15.001000, 17.936384
 185, 17 ,2080, 25.500000, 301, 22, 20, 296, 14.662000, 52.506622
 185, 19 ,5661, 20.500000, 372, 23, 5, 101, 7.086000, 17.936384
 187, 17 ,5661, 22.000000, 928, 23, 59, 922, 10.919000, 21.940992
 188,  7 ,5661, 22.000000, 1665, 23, 106, 1762, 16.432000, 24.496897
 188,  8 ,2080, 24.000000, 372, 23, 5, 82, 4.637000, 44.196095
 189, 19 ,5661, 21.500000, 1377, 23, 19, 1330, 11.421000, 22.471424
 190,  9 ,5661, 21.000000, 1313, 23, 18, 1313, 16.405000, 22.043903
 190, 17 ,5661, 22.000000, 80, 23, 5, 17, 4.975000, 22.043903
 191,  7 ,2080, 25.000000, 80, 23, 5, 26, 10.238000, 28.944639
 191,  9 ,5661, 22.000000, 1377, 23, 19, 1330, 2.956000, 22.043903
 191,  9 ,2080, 25.500000, 372, 23, 5, 80, 15.224000, 28.944639
 192,  9 ,5661, 21.500000, 1377, 23, 21, 1340, 1.015000, 19.535360
 192,  9 ,2080, 24.500000, 333, 23, 5, 36, 1.111000, 28.944639
 194, 17 ,5661, 22.000000, 1345, 24, 79, 1330, 8.758000, 21.232897
 194, 17 ,2080, 24.000000, 80, 23, 5, 26, 8.690000, 28.573441
 194, 19 ,2080, 25.500000, 372, 23, 5, 80, 13.681000, 28.573441
 197,  7 ,5661, 22.500000, 1345, 24, 79, 1330, 10.093000, 20.966656
 197,  7 ,2080, 25.000000, 84, 24, 5, 26, 9.570000, 25.162239
 197, 17 ,5661, 22.500000, 1345, 24, 80, 1345, 15.121000, 20.966656
 197, 17 ,2080, 24.500000, 84, 24, 5, 76, 14.557000, 22.016512
 197, 19 ,2080, 22.500000, 388, 24, 5, 76, 7.121000, 22.016512
 198, 17 ,5661, 23.000000, 1345, 24, 79, 1330, 1.220000, 22.210304
 200,  9 ,5661, 22.500000, 1345, 24, 19, 1340, 8.475000, 19.500544
 200,  9 ,2080, 24.000000, 357, 24, 5, 36, 9.677000, 19.211777
 201,  7 ,5661, 22.500000, 1345, 24, 79, 1330, 1.543000, 15.540736
 203,  7 ,5661, 24.000000, 1345, 24, 79, 1330, 9.877000, 12.762624
 203,  7 ,2080, 25.500000, 84, 24, 5, 26, 10.543000, 16.709633
 203,  9 ,5661, 22.500000, 1409, 24, 18, 1345, 14.902000, 12.762624
 203,  9 ,2080, 25.500000, 388, 24, 5, 76, 15.531000, 16.709633
 204, 17 ,2080, 25.000000, 84, 24, 5, 26, 1.184000, 22.446079
 205,  9 ,5661, 22.000000, 1409, 25, 17, 1330, 10.531000, 21.941504
 205, 19 ,5661, 24.000000, 1313, 25, 16, 1281, 15.527000, 20.621056
 206,  7 ,5661, 21.500000, 92, 25, 5, 17, 3.818000, 20.621056
 206,  9 ,2080, 24.500000, 421, 25, 5, 26, 8.684000, 14.493440
 206, 19 ,5661, 22.500000, 1409, 25, 17, 1330, 2.007000, 18.343168
 209,  7 ,5661, 26.000000, 1345, 25, 74, 1330, 9.853000, 13.297920
 209,  7 ,2080, 24.500000, 92, 25, 5, 26, 10.485000, 31.190529
 209,  9 ,5661, 22.000000, 1409, 25, 17, 1345, 14.878000, 13.297920
 209, 17 ,2080, 24.000000, 301, 25, 16, 292, 15.479000, 31.190529
 210,  9 ,2080, 24.500000, 421, 25, 5, 26, 1.646000, 29.056513
 210, 19 ,5661, 22.500000, 1505, 25, 18, 1446, 5.787000, 13.297920
 211, 19 ,5661, 22.000000, 1409, 25, 17, 1330, 3.962000, 31.805183
 211, 19 ,2080, 25.000000, 421, 25, 5, 26, 4.104000, 27.563007
 212, 19 ,5661, 22.500000, 1409, 25, 17, 1330, 1.137000, 31.367424
