22,19,f0dc,26,421,9,18,419,8.964,0
52,19,f0dc,27,277,9,12,268,8.456,0
82,19,f0dc,25.5,277,9,12,268,8.015,0
132,19,f0dc,27,277,9,12,268,7.305,0
332,19,f0dc,26.5,277,9,12,268,6.998,0
532,19,f0dc,27,277,9,12,268,5.976,0
733,9,f0dc,27,161,9,7,160,9.968,0
73,9,f0dc,26,161,9,7,160,8.972,0
174,9,f0dc,26,277,9,12,268,8.213,0
184,9,f0dc,26.5,301,9,14,278,7.975,0
318,9,f0dc,27,161,9,7,160,9.16,0
474,19,f0dc,26.5,1345,9,59,1330,7.892,0
495,9,f0dc,27.5,928,9,41,922,1.07,0
517,19,f0dc,26,928,9,41,922,10.087,0
559,19,f0dc,27.5,928,9,41,922,6.082,0
560,9,f0dc,26,106,9,5,4,11.072,0
649,19,f0dc,26.5,928,9,41,922,2.086,0
823,9,f0dc,26.5,928,9,41,922,9.085,0
863,9,f0dc,25.5,116,9,5,26,5.703,0
912,9,dd66,14,106,9,5,36,7.284,0
978,9,f0dc,27,277,9,12,268,9.073,0
981,9,f0dc,27,161,9,7,160,5.294,0
984,9,f0dc,26.5,944,10,45,932,9.098,0
138,9,f0dc,26,928,9,41,922,7.092,0
487,19,10f1,10,116,9,5,26,1.746,0
816,19,f0dc,30,960,9,42,932,7.9,0
841,9,10f1,8,116,9,5,82,9.556,0
841,19,10f1,12,161,9,7,152,14.536,0
843,9,f0dc,26,1345,9,59,1330,9.067,0
843,19,10f1,12.5,116,9,5,26,10.146,8.459776
843,19,f0dc,27,1345,9,59,1345,14.108,0
844,9,10f1,11,116,9,5,44,15.139,8.459776
845,9,10f1,7,116,9,5,26,1.476,8.459776
846,7,f0dc,24.5,421,9,83,1330,9.611,8.079872
846,8,f0dc,24.5,912,9,40,909,9.611,8.079872
846,9,f0dc,25,1473,9,64,1473,14.587,8.079872
846,18,f0dc,25,421,9,18,421,19.1,8.079872
847,9,f0dc,27,944,10,41,922,1.366,8.079872
847,18,10f1,12.5,116,9,5,26,4.3,8.459776
847,19,10f1,12,161,9,7,160,14.282,8.459776
848,18,10f1,10.5,149,9,7,142,9.301,8.459776
849,9,10f1,12,141,10,6,132,4.95,8.459776
849,9,f0dc,25,1345,10,59,1330,8.858,19.219456
849,19,f0dc,25.5,1345,10,59,1345,13.793,19.219456
851,19,10f1,12.5,116,10,5,47,6.553,58.587135
851,19,f0dc,27,1345,10,59,1330,9.988,22.386433
852,7,10f1,12.5,201,10,39,198,6.553,58.587135
852,9,f0dc,27.5,1345,10,59,1345,14.985,22.386433
852,18,10f1,10,116,10,5,102,11.55,62.464767
853,7,10f1,11,106,10,21,102,11.55,62.464767
853,9,f0dc,26.5,1345,10,59,1330,1.036,19.616768
854,17,10f1,11.5,30,10,6,26,8.151,61.361408
855,8,10f1,8,277,10,12,276,17.636,61.361408
855,9,10f1,11,116,10,5,37,5.173,61.361408
855,9,f0dc,26.5,1345,10,59,1330,8.91,21.55648
856,7,f0dc,26,421,10,83,1330,2.07,21.053696
856,8,f0dc,26,912,10,44,909,2.07,21.053696
856,9,f0dc,26,129,10,6,113,6.576,21.053696
856,17,10f1,11,40,10,8,36,3.582,58.348545
857,7,f0dc,26.5,469,11,85,1330,1.075,25.435392
857,8,f0dc,26.5,864,11,34,861,1.075,25.435392
857,17,f0dc,29,116,11,21,113,5.985,25.435392
858,9,10f1,11,116,10,5,10,13.076,62.503681
858,9,f0dc,27,1345,11,53,1330,3.048,24.932352
859,9,10f1,11,209,11,8,198,6.635,62.503681
859,9,f0dc,27,1345,11,53,1330,1.258,22.398464
859,18,10f1,12.5,209,11,8,198,6.635,49.956863
860,9,10f1,12,285,11,11,276,19.034,49.956863
860,18,10f1,11,233,11,9,215,17.135,47.855618
861,7,10f1,11.5,269,11,48,267,12.6,47.855618
861,9,f0dc,27.5,1345,11,53,1330,8.882,19.850241
861,19,f0dc,26.5,1345,11,53,1345,13.889,17.38624
862,9,10f1,11,153,11,6,142,3.025,49.557247
863,9,10f1,9,153,11,6,142,1.87,49.557247
863,19,f0dc,27,1345,11,53,1330,9.621,13.403392
864,9,f0dc,26,1377,11,59,1355,14.612,13.403392
865,9,10f1,11,129,11,5,26,9.14,53.092354
865,9,f0dc,27,1345,11,53,1330,0.971,13.403392
865,19,10f1,11.5,153,11,6,139,14.125,53.092354
867,17,f0dc,27.5,528,12,83,1330,9.524,14.322432
867,18,f0dc,27.5,816,12,28,802,9.524,14.322432
868,7,f0dc,26.5,672,12,106,1462,14.685,14.322432
868,8,f0dc,26.5,816,12,28,790,14.685,14.322432
868,17,10f1,10.5,145,11,26,142,10.067,55.895809
869,7,f0dc,26.5,528,12,83,774,0.588,19.79648
869,8,10f1,10,149,12,5,82,24.554,55.895809
869,8,f0dc,26.5,261,12,9,246,0.588,19.79648
869,18,f0dc,25.5,784,12,27,777,9.47,19.79648
869,19,10f1,9.5,301,12,10,268,18.093,55.895809
870,8,10f1,10.5,149,12,5,83,18.093,59.784447
870,9,10f1,9.5,177,12,6,166,18.093,59.784447
870,9,f0dc,27,1345,12,46,1330,2.823,17.83552
870,19,10f1,9.5,149,12,5,41,4.141,59.784447
871,9,f0dc,26.5,1345,12,46,1330,0.684,17.83552
871,19,f0dc,26,149,12,5,101,5.684,17.83552
872,7,10f1,11.5,149,12,23,142,2.634,57.742592
872,19,10f1,12.5,388,12,13,384,12.655,60.28083
873,9,f0dc,26.5,1345,12,46,1330,9.47,22.799871
873,19,f0dc,26,1345,12,46,1345,14.651,22.799871
874,19,10f1,12.5,149,12,5,82,9.054,61.144833
875,9,10f1,8,149,12,5,119,14.048,61.144833
875,17,10f1,10,32,12,5,11,2.387,61.144833
876,9,f0dc,27.5,1345,12,46,1330,3.843,13.889792
877,9,10f1,11.5,149,12,5,26,9.189,66.33651
877,9,f0dc,25.5,1345,13,41,1330,0.668,13.889792
878,8,10f1,11.5,149,12,5,11,14.163,63.141888
878,19,f0dc,26,1473,13,45,1446,3.69,9.710336
879,19,f0dc,26.5,1345,13,41,1330,2.263,10.831616
880,8,10f1,10.5,161,12,6,142,10.105,59.709183
880,9,10f1,12,241,12,9,231,27.636,59.709183
880,19,10f1,12,149,12,5,45,20.126,59.709183
881,9,10f1,8,149,12,5,49,1.119,59.709183
881,19,f0dc,26.5,1345,13,41,1330,9.838,12.499968
882,9,f0dc,26,1345,13,41,1345,14.926,14.916352
883,9,10f1,11.5,149,12,5,26,9.671,58.886398
883,9,f0dc,25.5,1345,13,41,1330,0.575,15.53024
883,19,10f1,11.5,149,12,5,11,14.649,58.886398
885,17,10f1,12,32,12,5,26,3.111,53.182209
885,17,f0dc,26.5,720,13,101,1330,8.888,7.554048
885,18,f0dc,26.5,624,13,19,610,8.888,7.554048
885,19,f0dc,26,1473,13,45,1462,13.84,7.554048
887,7,f0dc,27,848,14,106,2014,18.311,7.554048
887,8,f0dc,27,1185,14,32,1166,18.311,7.554048
887,18,10f1,8,261,12,9,244,15.093,50.469631
888,17,f0dc,28,640,14,79,639,9.653,24.545792
888,18,10f1,10.5,504,12,19,503,12.106,50.469631
888,19,f0dc,33.5,704,14,19,700,7.841,24.545792
889,9,10f1,11,149,12,5,63,12.106,47.986176
889,17,f0dc,28,848,14,106,1330,1.873,25.931776
889,18,f0dc,28,512,14,14,482,1.873,25.931776
890,7,10f1,11,63,12,10,58,3.414,47.986176
890,7,f0dc,27,92,14,11,86,6.876,23.181824
891,7,f0dc,27,269,14,33,268,10.832,23.181824
891,9,f0dc,26.5,1089,14,29,1061,9.268,20.179199
891,19,f0dc,26,1601,14,43,1601,14.264,20.179199
892,9,10f1,11.5,149,12,5,114,3.944,56.655872
893,9,10f1,7,149,12,5,58,1.74,69.352707
893,19,f0dc,27.5,1345,14,36,1330,10.649,20.101376
894,9,f0dc,26.5,1345,14,36,1345,15.572,20.101376
894,19,10f1,11.5,149,12,5,58,4.14,64.407555
895,9,f0dc,26,1345,14,36,1330,1.003,20.176384
895,19,10f1,13,149,12,5,58,2.137,62.343166
896,19,10f1,11.5,149,12,5,68,0.685,59.809536
897,9,f0dc,24.5,1377,15,33,1330,8.764,18.919424
898,7,f0dc,26,960,15,106,1330,2.867,17.415936
898,8,f0dc,26,372,15,9,370,2.867,17.415936
898,9,10f1,10.5,149,12,5,58,3.587,58.974976
898,9,f0dc,24.5,209,15,5,114,7.135,17.415936
899,17,10f1,6.5,63,12,10,58,2.295,57.216255
899,19,f0dc,24.5,209,15,5,198,11.588,15.082496
900,17,f0dc,28,960,15,106,1330,3.663,15.082496
900,18,f0dc,28,372,15,9,370,3.663,15.082496
900,19,f0dc,24.5,209,15,5,114,8.159,15.082496
901,18,10f1,8,149,12,5,26,9.618,58.433537
901,18,f0dc,25,209,15,5,78,1.311,22.543873
902,7,10f1,10,129,12,20,127,15.089,54.276608
902,9,10f1,8,149,12,5,13,7.219,54.276608
902,18,f0dc,26.5,209,15,5,78,10.866,22.543873
903,7,10f1,9,32,12,5,26,1.161,52.133121
903,17,f0dc,26.5,960,15,106,1898,33.158,22.543873
903,18,f0dc,26.5,944,15,23,938,33.158,22.543873
904,7,f0dc,27,960,15,106,3542,38.643,22.543873
904,8,f0dc,27,2625,15,69,2582,38.643,33.128704
905,18,10f1,11.5,149,12,5,26,3.122,49.373695
906,9,f0dc,24.5,3009,15,72,2949,30.235,33.128704
907,17,f0dc,27,1024,16,106,1330,1.126,50.526207
907,18,f0dc,27,309,16,7,306,1.126,50.526207
908,7,10f1,13,84,12,13,82,2.139,51.359489
908,7,f0dc,26.5,116,16,12,113,5.604,48.069633
908,18,f0dc,27,453,16,10,422,3.979,48.069633
909,8,10f1,10,149,12,5,26,11.633,51.359489
909,17,10f1,8.5,51,12,8,49,5.161,49.686527
909,17,f0dc,26.5,928,16,96,922,9.496,46.370815
909,18,10f1,11.5,149,12,5,114,5.161,49.686527
909,19,10f1,12.5,149,12,5,58,10.146,49.686527
909,19,f0dc,26.5,1825,16,41,1762,14.495,46.370815
910,19,10f1,11,149,12,5,114,3.953,49.686527
911,7,f0dc,26.5,1024,16,106,1330,6.991,43.437569
911,8,f0dc,26.5,309,16,7,306,6.991,43.437569
