 959,  8 ,c98b, 19.500000, 116,  9, 5, 10, 4.898000, 0.000000
  18, 19 ,c98b, 20.500000, 421,  9, 18, 419, 7.452000, 0.000000
  48, 19 ,c98b, 23.000000, 277,  9, 12, 268, 7.063000, 0.000000
  78, 19 ,c98b, 18.500000, 277,  9, 12, 268, 6.620000, 0.000000
 128, 19 ,c98b, 22.500000, 277,  9, 12, 268, 6.131000, 0.000000
 329,  9 ,c98b, 20.000000, 277,  9, 12, 268, 10.323000, 0.000000
 529,  9 ,c98b, 20.000000, 277,  9, 12, 268, 9.335000, 0.000000
 729,  9 ,c98b, 20.000000, 161,  9, 7, 160, 8.354000, 0.000000
 401, 19 ,c98b, 18.500000, 1345,  9, 59, 1330, 6.341000, 0.000000
 423, 19 ,c98b, 19.500000, 928,  9, 41, 922, 10.404000, 0.000000
 424,  9 ,c98b, 19.500000, 106,  9, 5, 4, 15.396000, 0.000000
 445,  9 ,c98b, 20.500000, 928,  9, 41, 922, 9.372000, 0.000000
 487,  9 ,c98b, 19.500000, 928,  9, 41, 922, 6.375000, 0.000000
 572,  9 ,c98b, 20.000000, 928,  9, 41, 922, 8.379000, 0.000000
 745,  9 ,c98b, 20.000000, 928,  9, 41, 922, 10.404000, 0.000000
 829, 19 ,bc3f, 20.500000, 116,  9, 5, 82, 8.744000, 0.000000
 871,  9 ,7b99, 25.500000, 421,  9, 18, 419, 6.101000, 0.000000
 901,  9 ,7b99, 25.500000, 277,  9, 12, 268, 5.638000, 0.000000
 902,  9 ,c98b, 20.500000, 116,  9, 5, 82, 1.735000, 0.000000
 904, 19 ,c98b, 25.000000, 301,  9, 13, 278, 9.178000, 0.000000
 907, 19 ,c98b, 19.500000, 161,  9, 7, 160, 5.279000, 0.000000
 910, 19 ,c98b, 20.000000, 928,  9, 41, 922, 9.121000, 0.000000
 913, 19 ,c98b, 20.000000, 161, 10, 7, 160, 7.262000, 0.000000
 932,  7 ,7b99, 24.500000, 269,  9, 54, 268, 10.148000, 0.000000
 933, 19 ,bc3f, 20.500000, 116,  9, 5, 26, 7.295000, 0.000000
 981, 19 ,7b99, 25.500000, 277,  9, 12, 268, 9.579000, 0.000000
  60,  9 ,c98b, 21.000000, 928,  9, 41, 922, 7.408000, 0.000000
 167, 19 ,c98b, 19.500000, 161,  9, 7, 160, 7.256000, 0.000000
 167, 19 ,7b99, 24.500000, 277,  9, 12, 268, 7.541000, 0.000000
 178,  7 ,7b99, 24.500000, 269,  9, 54, 268, 7.157000, 0.000000
 300, 19 ,c98b, 19.000000, 161,  9, 7, 160, 5.921000, 0.000000
 300, 19 ,7b99, 26.000000, 277,  9, 12, 268, 5.981000, 0.000000
 408,  9 ,7b99, 25.500000, 106,  9, 5, 36, 6.713000, 0.000000
 455,  9 ,c98b, 19.000000, 161,  9, 7, 160, 6.298000, 0.000000
 455,  9 ,7b99, 24.000000, 161,  9, 7, 160, 5.679000, 0.000000
 465,  9 ,c98b, 20.000000, 161,  9, 7, 160, 6.030000, 0.000000
 465,  9 ,7b99, 25.000000, 161,  9, 7, 160, 5.865000, 0.000000
 577,  7 ,c98b, 24.500000, 437,  9, 86, 429, 7.253000, 0.000000
 577,  7 ,7b99, 24.000000, 101,  9, 20, 170, 6.714000, 0.000000
 577,  8 ,7b99, 24.000000, 116,  9, 5, 69, 6.714000, 0.000000
 777,  9 ,c98b, 19.500000, 421,  9, 18, 419, 8.341000, 0.000000
 777,  9 ,7b99, 24.000000, 161,  9, 7, 160, 7.756000, 0.000000
 783,  9 ,c98b, 20.500000, 1345,  9, 59, 1330, 6.392000, 0.000000
 900, 19 ,c98b, 20.000000, 2433,  9, 106, 2690, 8.696000, 0.000000
 901,  7 ,c98b, 20.000000, 261,  9, 52, 257, 8.696000, 0.000000
 904,  9 ,c98b, 20.500000, 193,  9, 9, 170, 1.691000, 0.000000
 906, 19 ,c98b, 21.000000, 116,  9, 5, 26, 3.756000, 0.000000
 909,  9 ,c98b, 19.500000, 1345, 10, 59, 1330, 3.226000, 0.000000
 913,  9 ,c98b, 20.000000, 944, 10, 41, 922, 9.346000, 0.000000
 950, 19 ,c98b, 18.500000, 185, 11, 7, 160, 8.642000, 0.000000
 953, 19 ,c98b, 20.000000, 185, 11, 7, 160, 6.517000, 0.000000
 956, 19 ,c98b, 20.000000, 185, 11, 7, 160, 8.843000, 0.000000
  40, 19 ,7b99, 31.500000, 116,  9, 5, 92, 9.525000, 0.000000
  41,  9 ,7b99, 25.500000, 161,  9, 7, 152, 14.512000, 0.000000
  43,  9 ,7b99, 25.500000, 116, 10, 5, 26, 10.111000, 12.335616
  43, 19 ,7b99, 24.500000, 116, 10, 5, 44, 15.139000, 12.335616
  44, 19 ,7b99, 25.000000, 116, 10, 5, 26, 1.583000, 12.335616
  45, 19 ,c98b, 20.000000, 1345,  9, 59, 1330, 9.252000, 0.000000
  46,  9 ,c98b, 19.000000, 1345,  9, 59, 1345, 14.209000, 0.000000
