 587,  9 ,9710, 21.000000, 421,  9, 18, 419, 8.381000, 0.000000
 617,  9 ,9710, 20.500000, 277,  9, 12, 268, 7.886000, 0.000000
 647,  9 ,9710, 20.500000, 277,  9, 12, 268, 7.414000, 0.000000
 697,  9 ,9710, 20.000000, 277,  9, 12, 268, 6.759000, 0.000000
 897,  9 ,9710, 19.500000, 277,  9, 12, 268, 6.278000, 0.000000
  73, 19 ,9710, 20.000000, 277,  9, 12, 268, 10.217000, 0.000000
 270,  9 ,9710, 20.000000, 116,  9, 5, 26, 9.223000, 0.000000
 273, 19 ,9710, 20.000000, 161,  9, 7, 160, 9.228000, 0.000000
 274,  9 ,9710, 20.500000, 116,  9, 5, 107, 14.255000, 0.000000
 274, 17 ,9710, 19.000000, 44,  9, 9, 44, 14.739000, 0.000000
 637,  9 ,5bb7, 24.500000, 116,  9, 5, 26, 7.203000, 0.000000
 694,  9 ,9710, 21.000000, 161,  9, 7, 160, 9.564000, 0.000000
 816,  9 ,9710, 20.500000, 193,  9, 9, 170, 8.107000, 0.000000
 972, 19 ,5bb7, 23.500000, 116,  9, 5, 26, 9.125000, 0.000000
 973,  9 ,5bb7, 26.000000, 116,  9, 5, 44, 14.134000, 0.000000
 975,  9 ,5bb7, 24.500000, 116,  9, 5, 26, 9.722000, 9.624320
 975, 19 ,9710, 21.000000, 1345,  9, 59, 1330, 8.894000, 0.000000
 975, 19 ,5bb7, 25.000000, 116,  9, 5, 44, 14.718000, 9.624320
 976,  9 ,9710, 21.000000, 1377,  9, 66, 1355, 13.881000, 0.000000
 978,  9 ,9710, 20.000000, 1345,  9, 59, 1330, 9.391000, 9.417472
 978,  9 ,5bb7, 24.500000, 277,  9, 12, 268, 15.518000, 14.046208
 978, 19 ,9710, 21.000000, 1345,  9, 59, 1345, 14.431000, 9.417472
 979,  9 ,5bb7, 24.500000, 116, 10, 5, 82, 1.878000, 14.046208
 979, 19 ,9710, 20.000000, 1345,  9, 59, 1330, 0.910000, 17.193216
 981,  7 ,5bb7, 25.000000, 30, 10, 6, 26, 5.123000, 21.940992
 982,  7 ,9710, 20.000000, 528,  9, 106, 1330, 8.403000, 11.051520
 982,  8 ,9710, 20.000000, 816,  9, 36, 802, 8.403000, 11.051520
 982,  8 ,5bb7, 24.500000, 116, 10, 5, 82, 3.090000, 21.940992
 982,  9 ,9710, 20.500000, 1473,  9, 64, 1462, 13.396000, 11.051520
 982, 18 ,9710, 18.500000, 528,  9, 23, 517, 17.922000, 11.051520
 983,  7 ,5bb7, 27.000000, 84, 10, 17, 82, 0.631000, 21.940992
 984,  9 ,9710, 21.000000, 1345,  9, 64, 1340, 9.687000, 21.084160
 984,  9 ,5bb7, 25.500000, 106, 10, 5, 36, 4.488000, 22.469889
 985,  7 ,9710, 19.000000, 528,  9, 106, 1330, 3.796000, 17.497087
 985,  8 ,9710, 19.000000, 816,  9, 36, 802, 3.796000, 17.497087
 985, 17 ,9710, 22.000000, 106,  9, 21, 102, 8.299000, 17.547775
 985, 17 ,5bb7, 24.500000, 145, 10, 29, 142, 1.619000, 38.619648
 985, 19 ,9710, 18.500000, 1249,  9, 54, 1224, 0.767000, 17.547775
 986,  8 ,9710, 19.500000, 116, 10, 5, 81, 5.226000, 17.547775
 987,  9 ,5bb7, 24.000000, 116, 10, 5, 26, 10.140000, 36.504578
 987, 19 ,9710, 20.000000, 1345, 10, 59, 1330, 8.327000, 15.572224
 987, 19 ,5bb7, 25.500000, 116, 10, 5, 44, 15.133000, 36.504578
 988,  9 ,9710, 19.500000, 1345, 10, 59, 1345, 13.337000, 15.603456
 988, 19 ,5bb7, 24.500000, 116, 10, 5, 26, 0.740000, 36.051201
 990,  9 ,9710, 20.000000, 1345, 10, 59, 1330, 9.908000, 12.064256
 990, 19 ,9710, 21.500000, 1345, 10, 59, 1345, 14.926000, 12.064256
 990, 19 ,5bb7, 25.000000, 129, 11, 5, 26, 8.638000, 30.701056
 991,  9 ,5bb7, 24.500000, 129, 11, 5, 31, 13.624000, 29.899263
 991, 19 ,9710, 22.000000, 1345, 10, 59, 1330, 0.643000, 17.760000
 993,  9 ,5bb7, 24.500000, 153, 11, 6, 142, 9.631000, 24.157696
 993, 19 ,9710, 21.000000, 1345, 10, 59, 1330, 8.875000, 13.128704
 994,  7 ,5bb7, 24.500000, 161, 11, 29, 160, 4.110000, 21.032703
 994,  9 ,9710, 19.500000, 1345, 10, 59, 1345, 13.876000, 13.128704
 995,  7 ,5bb7, 25.000000, 28, 11, 5, 26, 1.146000, 21.035776
 996,  9 ,9710, 20.000000, 1345, 11, 53, 1330, 10.288000, 16.949760
 996, 19 ,9710, 21.500000, 1345, 11, 53, 1345, 15.326000, 16.949760
 997, 19 ,9710, 20.500000, 1345, 11, 53, 1330, 1.015000, 19.520000
 997, 19 ,5bb7, 25.500000, 129, 11, 5, 26, 8.000000, 15.397376
 998, 19 ,5bb7, 25.000000, 129, 11, 5, 26, 4.839000, 15.397376
 999, 19 ,9710, 21.000000, 1345, 11, 53, 1330, 8.833000, 22.302464
 999, 19 ,5bb7, 24.500000, 149, 12, 5, 26, 2.994000, 15.994624
1000,  9 ,9710, 20.500000, 1377, 11, 59, 1355, 13.837000, 19.813631
1001,  7 ,5bb7, 26.000000, 32, 12, 5, 26, 1.582000, 17.097216
1001,  9 ,5bb7, 24.500000, 149, 12, 5, 21, 6.570000, 17.097216
1002,  9 ,9710, 21.000000, 1345, 11, 53, 1330, 9.844000, 16.841984
1002,  9 ,5bb7, 24.500000, 149, 12, 5, 26, 4.133000, 17.097216
1003,  7 ,9710, 18.500000, 576, 11, 106, 1330, 2.982000, 13.544192
1003,  8 ,9710, 18.500000, 768, 11, 30, 754, 2.982000, 13.544192
1003,  9 ,9710, 20.500000, 129, 11, 5, 102, 7.512000, 13.544192
1003,  9 ,5bb7, 25.500000, 149, 12, 5, 26, 1.931000, 17.341185
1003, 19 ,9710, 18.000000, 1217, 11, 48, 1201, 1.316000, 13.544192
1004,  7 ,9710, 20.500000, 116, 11, 21, 113, 1.784000, 13.544192
1005,  9 ,5bb7, 23.500000, 149, 12, 5, 26, 9.608000, 24.441601
1005, 19 ,9710, 20.500000, 1345, 11, 53, 1330, 8.765000, 23.010303
1005, 19 ,5bb7, 25.500000, 149, 12, 5, 11, 14.593000, 24.441601
1006,  9 ,9710, 20.000000, 1345, 12, 46, 1345, 13.757000, 23.010303
1006, 19 ,5bb7, 26.000000, 149, 12, 5, 26, 1.644000, 24.153856
1008,  9 ,9710, 20.000000, 1345, 12, 50, 1340, 9.322000, 27.412224
1008, 19 ,9710, 26.500000, 1345, 12, 46, 1345, 14.380000, 27.412224
1008, 19 ,5bb7, 24.500000, 149, 12, 5, 26, 9.126000, 23.062529
1009,  9 ,5bb7, 25.000000, 269, 13, 8, 235, 14.116000, 23.062529
1009, 19 ,9710, 21.000000, 1345, 12, 46, 1330, 1.355000, 23.966208
1011,  9 ,5bb7, 24.000000, 165, 13, 5, 26, 10.404000, 22.962688
1011, 19 ,9710, 20.000000, 1345, 12, 46, 1330, 8.360000, 24.589825
1012,  7 ,5bb7, 24.500000, 36, 13, 5, 26, 3.581000, 18.622721
1012,  9 ,9710, 19.500000, 1345, 12, 46, 1345, 13.372000, 24.589825
1012, 19 ,5bb7, 24.500000, 165, 13, 5, 26, 1.096000, 18.622721
1014,  9 ,9710, 20.000000, 1345, 12, 46, 1330, 9.755000, 34.439423
1014, 19 ,9710, 20.000000, 1345, 12, 46, 1345, 14.820000, 30.993919
1014, 19 ,5bb7, 24.500000, 165, 13, 5, 26, 8.630000, 18.342913
1015, 17 ,5bb7, 25.500000, 36, 13, 5, 26, 3.123000, 18.636801
1015, 19 ,9710, 20.000000, 1345, 12, 46, 1330, 0.883000, 27.034880
1016,  9 ,5bb7, 26.000000, 153, 13, 5, 36, 0.662000, 18.636801
1017, 19 ,9710, 21.000000, 1345, 13, 41, 1330, 8.426000, 25.146624
1018,  9 ,9710, 20.000000, 1345, 13, 41, 1345, 13.411000, 28.720640
1018,  9 ,5bb7, 25.500000, 165, 13, 5, 26, 8.101000, 19.712000
1019,  7 ,5bb7, 26.000000, 40, 14, 5, 26, 1.323000, 22.207487
1020,  9 ,9710, 20.500000, 1345, 13, 41, 1330, 10.199000, 29.209087
1020, 19 ,9710, 20.500000, 1345, 13, 41, 1345, 15.210000, 28.298241
1020, 19 ,5bb7, 24.000000, 193, 14, 5, 26, 8.627000, 18.990335
1021, 19 ,9710, 20.500000, 1345, 13, 41, 1330, 0.900000, 26.143488
1023,  9 ,5bb7, 25.000000, 193, 14, 5, 26, 10.462000, 20.428801
1023, 19 ,9710, 20.500000, 1345, 13, 41, 1330, 8.399000, 23.919617
   0,  9 ,9710, 20.500000, 1377, 13, 46, 1355, 13.390000, 23.919617
   0, 19 ,5bb7, 24.500000, 193, 14, 5, 26, 1.544000, 18.133760
   2,  9 ,9710, 20.500000, 1345, 14, 36, 1330, 9.477000, 20.126465
   2, 19 ,9710, 19.500000, 1345, 14, 36, 1345, 14.498000, 18.323456
   2, 19 ,5bb7, 25.000000, 193, 14, 5, 26, 8.613000, 14.801920
   3,  9 ,9710, 19.000000, 560, 14, 15, 553, 7.446000, 18.323456
   3, 19 ,9710, 21.000000, 784, 14, 21, 770, 8.644000, 18.323456
   4,  7 ,9710, 20.000000, 141, 14, 17, 138, 1.188000, 17.368832
   5,  9 ,5bb7, 24.000000, 209, 15, 5, 26, 10.104000, 14.497280
   5, 19 ,9710, 20.500000, 1345, 14, 36, 1330, 9.465000, 17.994495
   6,  9 ,9710, 20.500000, 1345, 14, 36, 1345, 14.450000, 17.994495
   6, 19 ,5bb7, 24.500000, 209, 15, 5, 26, 1.590000, 17.735168
   8,  9 ,9710, 20.500000, 1345, 14, 40, 1340, 9.744000, 13.800704
   8, 19 ,9710, 24.000000, 1345, 14, 36, 1345, 14.775000, 13.800704
   8, 19 ,5bb7, 24.500000, 209, 15, 5, 26, 9.133000, 11.392512
   9,  9 ,5bb7, 24.500000, 209, 15, 5, 175, 14.121000, 11.392512
   9, 19 ,9710, 20.500000, 1345, 14, 36, 1330, 0.785000, 13.800704
  11,  9 ,5bb7, 24.500000, 209, 15, 5, 26, 9.646000, 16.989697
  11, 19 ,9710, 19.500000, 1345, 14, 36, 1330, 8.520000, 17.554688
  12,  9 ,9710, 20.000000, 1377, 15, 33, 1345, 13.509000, 17.554688
  12, 19 ,5bb7, 26.000000, 209, 15, 5, 26, 1.154000, 23.007488
  14,  9 ,9710, 20.000000, 1377, 15, 33, 1330, 10.403000, 19.220224
  15,  7 ,9710, 18.500000, 960, 15, 106, 1330, 3.746000, 20.907007
  15,  8 ,9710, 18.500000, 372, 15, 9, 370, 3.746000, 20.907007
  15,  8 ,5bb7, 24.500000, 225, 16, 5, 26, 9.094000, 27.354879
  15,  9 ,9710, 21.000000, 209, 15, 5, 114, 8.230000, 20.907007
  15,  9 ,5bb7, 26.000000, 225, 16, 5, 51, 14.089000, 27.354879
  15, 19 ,9710, 19.500000, 1121, 15, 27, 1121, 0.958000, 20.907007
  16,  9 ,5bb7, 25.500000, 209, 16, 5, 36, 0.701000, 22.577663
  17, 19 ,9710, 20.500000, 1377, 15, 33, 1330, 8.485000, 18.190592
  18,  9 ,9710, 20.500000, 1313, 15, 32, 1313, 13.526000, 19.609600
  18,  9 ,5bb7, 25.000000, 225, 16, 5, 26, 7.723000, 20.781313
