410,9,3b6a,21,421,9,18,419,6.216,0
108,18,f204,26.5,116,9,5,10,8.733,0
450,19,3b6a,22.5,277,9,12,268,10.269,0
481,7,3b6a,25,269,9,54,268,9.774,0
525,9,3b6a,23,277,9,12,268,8.602,0
745,9,3b6a,22.5,277,9,12,268,9.035,0
945,9,3b6a,20.5,277,9,12,268,8.947,0
998,19,3b6a,21,1345,9,59,1330,5.98,0
1020,19,3b6a,22,928,9,41,922,9.37,0
17,19,3b6a,22,928,9,41,922,3.337,0
60,19,3b6a,22,928,9,41,922,9.357,0
124,9,3b6a,21,161,9,7,160,9.306,0
147,19,3b6a,22,928,9,41,922,7.335,0
194,9,b187,17.5,421,9,18,419,10.097,0
224,9,b187,17,301,9,14,278,9.601,0
254,9,b187,16.5,277,9,12,268,9.126,0
304,9,b187,17.5,301,9,14,278,8.428,0
320,19,3b6a,25.5,960,9,42,932,8.374,0
478,9,3b6a,21.5,277,9,12,268,9.118,0
481,9,3b6a,22,161,9,7,160,6.825,0
484,9,3b6a,21,928,9,41,922,9.123,0
524,9,b187,17,277,9,12,268,8.716,0
659,19,3b6a,21,640,9,28,629,7.406,0
666,9,3b6a,21.5,161,9,7,160,8.396,0
744,9,b187,17.5,301,9,14,278,8.712,0
938,9,f204,26.5,116,9,5,82,14.419,0
963,9,b187,17,161,9,7,160,7.386,0
24,19,f204,30,116,9,5,36,6.81,0
313,19,3b6a,22,640,9,28,629,3.301,0
364,19,3b6a,22,277,9,12,268,1.457,0
472,19,b187,16,185,9,8,170,9.525,0
474,9,3b6a,21.5,2433,9,106,2690,8.796,0
474,17,3b6a,21.5,261,9,52,257,8.796,0
478,19,3b6a,22,277,10,12,268,9.541,0
482,9,3b6a,21.5,277,10,12,268,4.054,0
484,19,3b6a,21,1345,10,59,1330,9.14,0
488,19,3b6a,24.5,944,11,37,932,5.197,0
525,19,3b6a,21,640,11,25,629,9.553,0
529,9,3b6a,21,177,12,6,160,4.183,0
531,19,3b6a,22,177,12,6,160,3.367,0
596,9,b187,17.5,161,9,7,160,5.54,0
596,9,3b6a,21,161,9,7,160,5.922,0
606,9,3b6a,20.5,161,9,7,160,5.507,0
622,9,f204,27.5,2433,9,106,7471,8.371,0
622,17,f204,27.5,528,9,106,5038,8.371,0
622,18,f204,27.5,2433,9,106,4510,8.371,0
622,19,f204,28,2241,9,97,2193,13.354,0
623,7,f204,23,253,9,49,244,13.599,0
807,19,b187,17,161,9,7,160,9.557,0
807,19,3b6a,21.5,161,9,7,160,9.992,0
818,7,3b6a,21.5,161,9,32,160,9.692,0
205,9,b187,17,161,9,7,160,6.892,0
215,9,3b6a,20.5,161,9,7,160,6.59,0
317,9,b187,16,161,9,7,160,7.072,0
317,9,3b6a,21,277,9,12,268,7.465,0
368,7,b187,16.5,30,9,6,26,9.004,0
368,9,b187,17.5,149,9,7,140,14.015,0
368,18,b187,17.5,106,9,5,21,18.476,0
369,19,b187,16,116,9,5,26,4.58,0
370,19,b187,17.5,116,9,5,26,2.612,16.177919
371,19,b187,17,116,9,5,26,0.637,14.635776
373,19,b187,17.5,116,9,5,26,9.131,11.809792
374,9,3b6a,22,1345,9,59,1330,9.322,0
374,9,b187,16.5,116,9,5,44,14.144,11.809792
374,19,3b6a,21,1345,9,59,1345,14.354,0
375,18,b187,16.5,116,9,5,74,7.158,19.074305
376,9,b187,16.5,106,9,5,36,10.087,19.074305
377,7,b187,17,92,10,18,92,3.416,19.074305
377,7,3b6a,26,437,10,88,1340,9.007,17.219328
377,8,3b6a,26,912,10,40,903,9.007,17.219328
377,17,3b6a,22.5,528,10,106,1457,14.027,17.219328
377,18,3b6a,22.5,944,10,41,929,14.027,17.219328
377,19,3b6a,16.5,437,10,19,422,18.512,17.219328
378,7,b187,18.5,84,10,17,82,0.772,19.074305
378,17,3b6a,18,528,10,106,922,1.614,17.219328
378,18,3b6a,18,421,10,18,394,1.614,17.219328
379,17,b187,17.5,30,10,6,26,4.14,19.074305
380,7,3b6a,22,528,10,106,1330,4.574,31.076096
380,8,3b6a,22,816,10,36,802,4.574,31.076096
380,9,b187,16,116,10,5,82,1.973,47.150848
380,9,3b6a,21.5,116,10,5,102,8.992,31.076096
381,7,3b6a,23,528,10,106,1330,2.393,31.05024
381,8,3b6a,23,816,10,36,802,2.393,31.05024
381,9,3b6a,21.5,116,10,5,102,6.884,31.05024
382,7,b187,16.5,30,10,6,26,5.063,49.706753
382,9,3b6a,22,1345,10,59,1330,4.903,31.05024
383,9,3b6a,22,1345,10,59,1330,3.685,28.331009
384,9,b187,17.5,106,10,5,36,6.021,47.142914
384,9,3b6a,20.5,1345,10,64,1340,0.825,28.331009
385,9,b187,16.5,116,10,5,26,3.583,52.607231
386,9,b187,17,116,10,5,26,2.147,52.607231
386,9,3b6a,22,1345,10,59,1330,9.295,27.32032
386,19,3b6a,21,1345,10,59,1345,14.288,27.32032
388,9,b187,17.5,129,11,5,26,9.963,61.212673
388,19,b187,16.5,129,11,5,31,14.955,61.212673
388,19,3b6a,22,1345,11,53,1330,10.409,29.904385
390,7,b187,15,28,11,5,26,1.163,48.454399
390,19,3b6a,22.5,1345,11,53,1330,7.025,26.308096
391,9,b187,16,129,11,5,26,3.639,46.309887
391,19,3b6a,21,1345,11,53,1330,4.845,26.308096
392,9,b187,16,116,11,5,36,2.171,43.007744
393,7,3b6a,24,576,11,106,1340,2.567,22.093824
393,8,3b6a,24,768,11,30,764,2.567,22.093824
393,9,3b6a,20.5,129,11,5,102,7.746,22.093824
394,7,3b6a,22,576,11,106,1330,0.642,24.339968
