 607,  9 ,a818, 19.500000, 469,  6, 31, 459, 7.594000, 0.000000
 637,  9 ,a818, 19.500000, 317,  6, 21, 308, 7.103000, 0.000000
 667,  9 ,a818, 19.000000, 317,  6, 21, 308, 6.661000, 0.000000
 717,  9 ,a818, 20.000000, 317,  6, 21, 308, 5.995000, 0.000000
 917, 19 ,a818, 20.500000, 317,  6, 21, 308, 10.229000, 0.000000
  93, 19 ,a818, 20.000000, 317,  6, 21, 308, 9.095000, 0.000000
 113, 19 ,a818, 21.000000, 317,  6, 21, 308, 8.299000, 0.000000
 123, 19 ,a818, 19.500000, 317,  6, 21, 308, 7.756000, 0.000000
 366, 19 ,a818, 19.000000, 317,  6, 21, 308, 9.629000, 0.000000
 254, 19 ,b3b3, 25.000000, 421,  9, 18, 419, 6.203000, 0.000000
 275, 17 ,a818, 20.000000, 66,  6, 20, 66, 10.436000, 0.000000
 285, 17 ,a818, 20.500000, 201,  6, 59, 200, 10.224000, 0.000000
 285, 17 ,b3b3, 24.000000, 233,  9, 47, 268, 10.101000, 0.000000
 285, 18 ,b3b3, 24.000000, 116,  9, 5, 35, 10.101000, 0.000000
 315,  9 ,b3b3, 25.000000, 277,  9, 12, 268, 9.656000, 0.000000
 365,  9 ,b3b3, 23.500000, 277,  9, 12, 268, 8.963000, 0.000000
 375,  9 ,a818, 19.000000, 201,  6, 13, 200, 8.280000, 0.000000
 375,  9 ,b3b3, 24.500000, 277,  9, 12, 268, 8.469000, 0.000000
 574, 19 ,a818, 20.500000, 76,  6, 5, 66, 69.651000, 0.000000
 575,  9 ,b3b3, 25.000000, 277,  9, 12, 268, 8.351000, 0.000000
 585,  9 ,b3b3, 24.500000, 277,  9, 12, 268, 7.859000, 0.000000
 585, 19 ,a818, 20.500000, 141,  6, 9, 131, 12.692000, 0.000000
 586,  7 ,a818, 19.500000, 60,  6, 18, 59, 12.692000, 0.000000
 587,  9 ,a818, 19.500000, 76,  6, 5, 20, 18.208000, 0.000000
 588,  7 ,a818, 19.500000, 30,  6, 9, 28, 33.177000, 0.000000
 668,  9 ,a818, 20.500000, 1377,  7, 77, 1358, 7.278000, 0.000000
 689,  9 ,a818, 20.000000, 1377,  7, 77, 1358, 2.423000, 0.000000
 710, 19 ,a818, 19.500000, 960,  7, 54, 950, 1.427000, 0.000000
 753, 19 ,a818, 20.000000, 960,  7, 54, 950, 7.444000, 0.000000
 840,  9 ,a818, 20.000000, 960,  7, 54, 958, 8.425000, 0.000000
