 356, 19 ,d901, 22.000000, 116,  9, 5, 26, 1.236000, 0.000000
 567, 19 ,876d, 25.000000, 116,  9, 5, 26, 6.713000, 0.000000
  31, 19 ,d901, 22.500000, 421,  9, 18, 419, 9.257000, 0.000000
  61, 19 ,d901, 22.500000, 277,  9, 12, 268, 8.764000, 0.000000
  69,  9 ,d901, 22.500000, 1345,  9, 59, 1330, 9.402000, 0.000000
  69, 19 ,d901, 22.000000, 1345,  9, 59, 1345, 14.399000, 0.000000
  71, 19 ,d901, 21.500000, 1345,  9, 59, 1330, 10.058000, 10.370304
  72,  9 ,d901, 23.000000, 1377, 10, 66, 1355, 15.073000, 10.370304
  72,  9 ,876d, 23.500000, 106,  9, 5, 36, 9.529000, 0.000000
  72, 19 ,876d, 24.500000, 185,  9, 8, 162, 14.547000, 0.000000
  73,  9 ,d901, 22.000000, 116, 10, 5, 69, 1.026000, 18.234367
  74,  7 ,d901, 21.500000, 528, 10, 106, 1330, 6.503000, 18.234367
  74,  8 ,d901, 21.500000, 816, 10, 36, 802, 6.503000, 18.234367
  74,  9 ,d901, 23.000000, 116, 10, 5, 102, 11.023000, 18.234367
  74, 18 ,d901, 21.500000, 1089, 10, 47, 1082, 15.498000, 18.234367
  75,  7 ,d901, 23.500000, 357, 10, 71, 357, 5.056000, 18.234367
  75,  7 ,876d, 24.000000, 30,  9, 6, 26, 10.151000, 9.887232
  75,  9 ,876d, 24.000000, 141,  9, 6, 130, 15.139000, 9.887232
  75, 18 ,876d, 23.500000, 116,  9, 5, 19, 19.599000, 9.887232
  75, 19 ,d901, 22.000000, 1345, 10, 59, 1330, 2.351000, 20.642303
  76,  9 ,876d, 24.000000, 116,  9, 5, 82, 1.401000, 9.887232
  77, 19 ,d901, 22.500000, 1345, 10, 59, 1330, 9.061000, 24.467968
  78,  9 ,d901, 22.000000, 1345, 10, 59, 1345, 14.075000, 24.467968
  78,  9 ,876d, 24.500000, 116,  9, 5, 26, 9.673000, 20.013056
  78, 19 ,876d, 25.500000, 116,  9, 5, 44, 14.708000, 20.013056
  79,  9 ,d901, 23.000000, 1345, 10, 59, 1330, 1.639000, 23.668736
  80, 19 ,876d, 27.000000, 116,  9, 5, 82, 10.143000, 19.480064
  81,  9 ,d901, 22.000000, 1345, 10, 59, 1330, 9.862000, 22.244608
  81,  9 ,876d, 25.500000, 277,  9, 12, 268, 15.133000, 16.930559
  81, 19 ,d901, 22.500000, 1345, 10, 59, 1345, 14.833000, 22.244608
  82, 17 ,876d, 25.500000, 30,  9, 6, 26, 1.106000, 17.918976
  84,  7 ,d901, 22.500000, 576, 11, 106, 1330, 10.514000, 22.244608
  84,  8 ,d901, 22.500000, 768, 11, 30, 754, 10.514000, 22.244608
  84,  8 ,876d, 25.500000, 116, 10, 5, 26, 4.126000, 16.932096
  84,  9 ,d901, 23.500000, 1473, 11, 58, 1462, 15.535000, 22.244608
